134820;86;64;1;0;0
135586;86;64;1;0;0
136351;86;64;1;0;0
137117;86;64;1;0;0
137882;86;64;1;0;0
138648;86;64;1;0;0
139413;86;64;1;0;0
140179;86;64;1;0;0
140944;86;64;1;0;0
141710;86;64;1;0;0
142475;86;64;1;0;0
143241;86;64;1;0;0
144006;86;64;1;0;0
144771;86;64;1;0;0
145537;86;64;1;0;0
146301;86;64;1;0;0
147067;86;64;1;0;0
147832;86;64;1;0;0
148598;86;64;1;0;0
149363;86;64;1;0;0
150129;86;64;1;0;0
150894;86;64;1;0;0
151660;86;64;1;0;0
152425;86;64;1;0;0
153191;86;64;1;0;0
153956;86;64;1;0;0
154722;86;64;1;0;0
155487;86;64;1;0;0
156253;86;64;1;0;0
157018;86;64;1;0;0
157784;86;64;1;0;0
158548;86;64;1;0;0
159314;86;65;1;0;0
160079;86;65;1;0;0
160845;86;64;1;0;0
161610;86;65;1;0;0
162376;86;64;1;0;0
163141;86;65;1;0;0
163907;86;65;1;0;0
164672;86;65;1;0;0
165438;86;65;1;0;0
166203;86;65;1;0;0
166969;86;64;1;0;0
167734;86;65;1;0;0
168499;86;65;1;0;0
169265;86;65;1;0;1
170030;86;65;1;0;1
170796;86;65;1;0;1
171560;86;65;1;0;1
172326;86;65;1;0;1
173091;86;65;1;0;1
173857;86;65;1;0;1
174622;86;65;1;0;1
175388;86;65;1;0;1
176153;86;65;1;0;1
176919;86;65;1;0;1
177684;86;65;1;0;1
178450;86;65;1;0;1
179215;86;65;1;0;1
179981;86;65;1;0;1
180746;86;65;1;0;1
181512;86;66;1;0;1
182277;86;66;1;0;1
183043;86;66;1;0;1
183808;86;66;1;0;1
184572;86;66;1;0;0
185338;86;66;1;0;0
186103;86;66;1;0;0
186869;86;66;1;0;0
187634;86;66;1;0;0
188400;86;66;1;0;0
189165;86;66;1;0;0
189931;86;66;1;0;0
190696;86;66;1;0;0
191462;86;66;1;0;0
192227;86;66;1;0;0
192993;86;66;1;0;0
193758;86;66;1;0;0
194524;86;66;1;0;0
195289;86;66;1;0;0
196055;86;67;1;0;0
196819;86;67;1;0;0
197585;86;67;1;0;0
198350;86;67;1;0;0
199116;86;67;1;0;0
199881;86;67;1;0;0
200647;86;67;1;0;0
201412;86;67;1;0;0
202177;86;67;1;0;0
202943;86;67;1;0;0
203708;86;67;1;0;0
204474;86;67;1;0;0
205239;86;67;1;0;0
206005;86;67;1;0;0
206770;86;67;1;0;0
207536;86;67;1;0;0
208301;86;67;1;0;0
209067;86;67;1;0;0
209831;86;67;1;0;0
210597;86;67;1;0;0
211362;86;67;1;0;0
212128;86;67;1;0;0
212893;86;67;1;0;0
213659;86;67;1;0;0
214424;86;67;1;0;0
215190;86;67;1;0;0
215955;86;67;1;0;0
216721;86;67;1;0;0
217486;86;67;1;0;0
218252;86;67;1;0;0
219017;86;67;1;0;0
219783;86;67;1;0;0
220548;86;67;1;0;0
221314;86;67;1;0;0
222078;86;67;1;0;0
222844;86;67;1;0;0
223609;86;67;1;0;0
224374;86;67;1;0;0
225140;86;67;1;0;0
225905;86;67;1;0;0
226671;86;67;1;0;0
227436;86;67;1;0;0
228202;86;67;1;0;0
228967;86;67;1;0;0
229733;86;67;1;0;0
230498;86;67;1;0;0
231264;86;67;1;0;0
232029;86;67;1;0;0
232795;86;67;1;0;0
233560;86;67;1;0;0
234326;86;67;1;0;0
235090;86;67;1;0;0
235856;86;67;1;0;0
236621;86;67;1;0;0
237387;86;67;1;0;0
238152;86;67;1;0;0
238918;86;67;1;0;0
239683;86;67;1;0;0
240449;86;67;1;0;0
241214;86;67;1;0;0
241980;86;67;1;0;0
242745;86;67;1;0;0
243511;86;67;1;0;0
244276;86;67;1;0;0
245042;86;67;1;0;0
245807;86;67;1;0;0
246573;86;67;1;0;0
247337;86;67;1;0;0
248102;86;67;1;0;0
248868;86;67;1;0;0
249633;86;67;1;0;0
250399;86;67;1;0;0
251164;86;67;1;0;0
251930;86;67;1;0;0
252695;86;67;1;0;0
253461;86;67;1;0;0
254226;86;67;1;0;0
254992;86;67;1;0;0
255757;86;67;1;0;0
256523;86;67;1;0;0
257288;86;67;1;0;0
258054;86;67;1;0;0
258819;86;67;1;0;0
259585;86;67;1;0;0
260349;86;67;1;0;0
261115;86;67;1;0;1
261880;86;67;1;0;1
262646;86;67;1;0;1
263411;86;67;1;0;1
264177;86;67;1;0;1
264942;86;67;1;0;1
265708;86;67;1;0;1
266473;86;67;1;0;1
267239;86;67;1;0;1
268004;86;68;1;0;1
268769;86;68;1;0;1
269535;86;68;1;0;1
270300;86;68;1;0;1
271066;86;68;1;0;1
271831;86;68;1;0;1
272596;86;68;1;0;1
273361;86;68;1;0;1
274127;86;68;1;0;1
274892;86;69;1;0;1
275658;86;69;1;0;1
276423;86;69;1;0;0
277189;86;69;1;0;0
277954;86;69;1;0;0
278720;86;69;1;0;0
279485;86;69;1;0;0
280251;86;69;1;0;0
281016;86;69;1;0;0
281782;86;69;1;0;0
282547;86;69;1;0;0
283313;86;69;1;0;0
284078;86;69;1;0;0
284844;86;69;1;0;0
285608;86;69;1;0;0
286373;86;69;1;0;0
287139;86;69;1;0;0
287904;86;69;1;0;0
288670;86;69;1;0;0
289435;86;69;1;0;0
290201;86;69;1;0;0
290966;86;69;1;0;0
291732;86;69;1;0;0
292497;86;69;1;0;0
293263;86;69;1;0;0
294028;86;69;1;0;0
294794;86;69;1;0;0
295559;86;69;1;0;0
296325;86;69;1;0;0
297090;86;69;1;0;0
297856;86;69;1;0;0
298620;86;69;1;0;0
299386;86;69;1;0;0
300151;86;69;1;0;0
300917;86;69;1;0;0
301682;86;69;1;0;0
302448;86;69;1;0;0
303213;86;69;1;0;0
303979;86;69;1;0;0
304744;86;69;1;0;0
305510;86;69;1;0;0
306275;86;69;1;0;0
307041;86;69;1;0;0
307806;86;69;1;0;0
308571;86;69;1;0;0
309337;86;69;1;0;0
310102;86;69;1;0;0
310867;86;69;1;0;0
311632;86;69;1;0;0
312398;86;69;1;0;0
313163;86;69;1;0;0
313929;86;69;1;0;0
314694;86;69;1;0;0
315460;86;69;1;0;0
316225;86;69;1;0;0
316991;86;69;1;0;0
317756;86;69;1;0;0
318522;86;69;1;0;0
319287;86;69;1;0;0
320053;86;69;1;0;0
320818;86;69;1;0;0
321584;86;69;1;0;0
322349;86;69;1;0;0
323115;86;69;1;0;0
323879;86;69;1;0;0
324645;86;69;1;0;0
325410;86;69;1;0;0
326176;86;69;1;0;0
326941;86;69;1;0;0
327707;86;69;1;0;0
328472;86;69;1;0;0
329238;86;69;1;0;0
330003;86;69;1;0;0
330769;86;69;1;0;0
331534;86;69;1;0;0
332299;86;69;1;0;0
333065;86;69;1;0;0
333830;86;69;1;0;0
334596;86;69;1;0;0
335361;86;69;1;0;0
336126;86;69;1;0;0
336891;86;69;1;0;0
337657;86;69;1;0;0
338422;86;69;1;0;0
339188;86;69;1;0;0
339953;86;69;1;0;0
340719;86;69;1;0;0
341484;86;69;1;0;0
342250;86;69;1;0;0
343015;86;69;1;0;0
343781;86;69;1;0;0
344546;86;69;1;0;0
345312;86;69;1;0;0
346077;86;69;1;0;0
346843;86;69;1;0;0
347608;86;69;1;0;0
348374;86;69;1;0;0
349138;86;69;1;0;0
349904;86;69;1;0;0
350669;86;69;1;0;0
351435;86;69;1;0;0
352200;86;69;1;0;0
352966;86;69;1;0;1
353731;86;69;1;0;1
354496;86;69;1;0;1
355262;86;69;1;0;1
356027;86;69;1;0;1
356793;86;69;1;0;1
357558;86;69;1;0;1
358324;86;69;1;0;1
359089;86;69;1;0;1
359855;86;70;1;0;1
360620;86;70;1;0;1
361385;86;70;1;0;1
362150;86;70;1;0;1
362916;86;70;1;0;1
363681;86;70;1;0;1
364447;86;70;1;0;1
365212;86;70;1;0;1
365978;86;70;1;0;1
366743;86;71;1;0;1
367509;86;71;1;0;1
368274;86;71;1;0;0
369040;86;71;1;0;0
369805;86;71;1;0;0
370571;86;71;1;0;0
371336;86;71;1;0;0
372101;86;71;1;0;0
372867;86;71;1;0;0
373632;86;71;1;0;0
374397;86;71;1;0;0
375162;86;71;1;0;0
375928;86;71;1;0;0
376693;86;71;1;0;0
377459;86;71;1;0;0
378224;86;71;1;0;0
378990;86;71;1;0;0
379755;86;71;1;0;0
380521;86;71;1;0;0
381286;86;71;1;0;0
382052;86;71;1;0;0
382817;86;71;1;0;0
383583;86;71;1;0;0
384348;86;71;1;0;0
385114;86;71;1;0;0
385879;86;71;1;0;0
386644;86;71;1;0;0
387409;86;71;1;0;0
388175;86;71;1;0;0
388940;86;71;1;0;0
389706;86;71;1;0;0
390471;86;71;1;0;0
391236;86;71;1;0;0
392002;86;71;1;0;0
392767;86;71;1;0;0
393533;86;71;1;0;0
394298;86;71;1;0;0
395064;86;71;1;0;0
395829;86;71;1;0;0
396595;86;71;1;0;0
397360;86;71;1;0;0
398126;86;71;1;0;0
398891;86;71;1;0;0
399656;86;71;1;0;0
400421;86;71;1;0;0
401187;86;71;1;0;0
401952;86;71;1;0;0
402718;86;71;1;0;0
403483;86;71;1;0;0
404249;86;71;1;0;0
405014;86;71;1;0;0
405780;86;71;1;0;0
406545;86;71;1;0;0
407311;86;71;1;0;0
408076;86;71;1;0;0
408842;86;71;1;0;0
409607;86;71;1;0;0
410373;86;71;1;0;0
411138;86;71;1;0;0
411904;86;71;1;0;0
412668;86;71;1;0;0
413434;86;71;1;0;0
414199;86;71;1;0;0
414964;86;71;1;0;0
415730;86;71;1;0;0
416495;86;71;1;0;0
417261;86;71;1;0;0
418026;86;71;1;0;0
418792;86;71;1;0;0
419557;86;71;1;0;0
420323;86;71;1;0;0
421088;86;71;1;0;0
421854;86;71;1;0;0
422619;86;71;1;0;0
423385;86;71;1;0;0
424150;86;71;1;0;0
424915;86;71;1;0;0
425680;86;71;1;0;0
426446;86;71;1;0;0
427211;86;71;1;0;0
427977;86;71;1;0;0
428742;86;71;1;0;0
429508;86;71;1;0;0
430273;86;71;1;0;0
431039;86;71;1;0;0
431804;86;71;1;0;0
432570;86;71;1;0;0
433335;86;71;1;0;0
434101;86;71;1;0;0
434866;86;71;1;0;0
435632;86;71;1;0;0
436397;86;71;1;0;0
437161;86;71;1;0;0
437927;86;71;1;0;0
438692;86;71;1;0;0
439458;86;71;1;0;0
440223;86;71;1;0;0
440989;86;71;1;0;0
441754;86;71;1;0;0
442520;86;71;1;0;0
443285;86;71;1;0;0
444051;86;71;1;0;0
444816;86;71;1;0;1
445582;86;71;1;0;1
446347;86;71;1;0;1
447113;86;71;1;0;1
447878;86;71;1;0;1
448644;86;71;1;0;1
449409;86;71;1;0;1
450174;86;71;1;0;1
450939;86;71;1;0;1
451705;86;72;1;0;1
452470;86;72;1;0;1
453236;86;72;1;0;1
454001;86;72;1;0;1
454767;86;72;1;0;1
455532;86;72;1;0;1
456298;86;72;1;0;1
457063;86;72;1;0;1
457828;86;72;1;0;1
458594;86;73;1;0;1
459359;86;73;1;0;1
460125;86;73;1;0;0
460890;86;73;1;0;0
461656;86;73;1;0;0
462420;86;73;1;0;0
463186;86;73;1;0;0
463951;86;73;1;0;0
464717;86;73;1;0;0
465482;86;73;1;0;0
466248;86;73;1;0;0
467013;86;73;1;0;0
467779;86;73;1;0;0
468544;86;73;1;0;0
469310;86;73;1;0;0
470075;86;73;1;0;0
470841;86;73;1;0;0
471606;86;73;1;0;0
472372;86;73;1;0;0
473137;86;73;1;0;0
473903;86;73;1;0;0
474668;86;73;1;0;0
475432;86;73;1;0;0
476198;86;73;1;0;0
476963;86;73;1;0;0
477729;86;73;1;0;0
478494;86;73;1;0;0
479260;86;73;1;0;0
480025;86;73;1;0;0
480791;86;73;1;0;0
481556;86;73;1;0;0
482322;86;73;1;0;0
483087;86;73;1;0;0
483853;86;73;1;0;0
484618;86;73;1;0;0
485384;86;73;1;0;0
486149;86;73;1;0;0
486915;86;73;1;0;0
487680;86;73;1;0;0
488445;86;73;1;0;0
489210;86;73;1;0;0
489976;86;73;1;0;0
490741;86;73;1;0;0
491507;86;73;1;0;0
492272;86;73;1;0;0
493038;86;73;1;0;0
493803;86;73;1;0;0
494569;86;73;1;0;0
495334;86;73;1;0;0
496100;86;73;1;0;0
496865;86;73;1;0;0
497631;86;73;1;0;0
498396;86;73;1;0;0
499161;86;73;1;0;0
499927;86;73;1;0;0
500691;86;73;1;0;0
501457;86;73;1;0;0
502222;86;73;1;0;0
502988;86;73;1;0;0
503753;86;73;1;0;0
504519;86;73;1;0;0
505284;86;73;1;0;0
506050;86;73;1;0;0
506815;86;73;1;0;0
507581;86;73;1;0;0
508346;86;73;1;0;0
509112;86;73;1;0;0
509877;86;73;1;0;0
510643;86;73;1;0;0
511408;86;73;1;0;0
512174;86;73;1;0;0
512939;86;73;1;0;0
513704;86;73;1;0;0
514469;86;73;1;0;0
515235;86;73;1;0;0
516000;86;73;1;0;0
516766;86;73;1;0;0
517531;86;73;1;0;0
518297;86;73;1;0;0
519062;86;73;1;0;0
519828;86;73;1;0;0
520593;86;73;1;0;0
521359;86;73;1;0;0
522124;86;73;1;0;0
522889;86;73;1;0;0
523655;86;73;1;0;0
524420;86;73;1;0;0
525186;86;73;1;0;0
525950;86;73;1;0;0
526716;86;73;1;0;0
527481;86;73;1;0;0
528247;86;73;1;0;0
529012;86;73;1;0;0
529778;86;73;1;0;0
530543;86;73;1;0;0
531309;86;73;1;0;0
532074;86;73;1;0;0
532840;86;73;1;0;0
533605;86;73;1;0;0
534371;86;73;1;0;0
535136;86;73;1;0;0
535902;86;73;1;0;0
536667;86;73;1;0;1
537433;86;73;1;0;1
538198;86;73;1;0;1
538963;86;73;1;0;1
539728;86;73;1;0;1
540494;86;73;1;0;1
541259;86;73;1;0;1
542025;86;73;1;0;1
542790;86;73;1;0;1
543556;86;74;1;0;1
544321;86;74;1;0;1
545087;86;74;1;0;1
545852;86;74;1;0;1
546617;86;74;1;0;1
547383;86;74;1;0;1
548148;86;74;1;0;1
548914;86;74;1;0;1
549679;86;74;1;0;1
550445;86;75;1;0;1
551209;86;75;1;0;1
551975;86;75;1;0;0
552740;86;75;1;0;0
553506;86;75;1;0;0
554271;86;75;1;0;0
555037;86;75;1;0;0
555802;86;75;1;0;0
556568;86;75;1;0;0
557333;86;75;1;0;0
558099;86;75;1;0;0
558864;86;75;1;0;0
559630;86;75;1;0;0
560395;86;75;1;0;0
561161;86;75;1;0;0
561926;86;75;1;0;0
562692;86;75;1;0;0
563457;86;75;1;0;0
564221;86;75;1;0;0
564987;86;75;1;0;0
565752;86;75;1;0;0
566518;86;75;1;0;0
567283;86;75;1;0;0
568049;86;75;1;0;0
568814;86;75;1;0;0
569580;86;75;1;0;0
570345;86;75;1;0;0
571111;86;75;1;0;0
571876;86;75;1;0;0
572642;86;75;1;0;0
573407;86;75;1;0;0
574173;86;75;1;0;0
574938;86;75;1;0;0
575704;86;75;1;0;0
576468;86;75;1;0;0
577234;86;75;1;0;0
577999;86;75;1;0;0
578765;86;75;1;0;0
579530;86;75;1;0;0
580296;86;75;1;0;0
581061;86;75;1;0;0
581827;86;75;1;0;0
582592;86;75;1;0;0
583358;86;75;1;0;0
584123;86;75;1;0;0
584888;86;75;1;0;0
585654;86;75;1;0;0
586419;86;75;1;0;0
587185;86;75;1;0;0
587950;86;75;1;0;0
588716;86;75;1;0;0
589480;86;75;1;0;0
590246;86;75;1;0;0
591011;86;75;1;0;0
591777;86;75;1;0;0
592542;86;75;1;0;0
593308;86;75;1;0;0
594073;86;75;1;0;0
594839;86;75;1;0;0
595604;86;75;1;0;0
596370;86;75;1;0;0
597135;86;75;1;0;0
597901;86;75;1;0;0
598666;86;75;1;0;0
599432;86;75;1;0;0
600197;86;75;1;0;0
600963;86;75;1;0;0
601728;86;75;1;0;0
602493;86;75;1;0;0
603258;86;75;1;0;0
604024;86;75;1;0;0
604789;86;75;1;0;0
605555;86;75;1;0;0
606320;86;75;1;0;0
607086;86;75;1;0;0
607851;86;75;1;0;0
608617;86;75;1;0;0
609382;86;75;1;0;0
610147;86;75;1;0;0
610913;86;75;1;0;0
611678;86;75;1;0;0
612444;86;75;1;0;0
613209;86;75;1;0;0
613975;86;75;1;0;0
614739;86;75;1;0;0
615505;86;75;1;0;0
616270;86;75;1;0;0
617036;86;75;1;0;0
617801;86;75;1;0;0
618567;86;75;1;0;0
619332;86;75;1;0;0
620098;86;75;1;0;0
620863;86;75;1;0;0
621629;86;75;1;0;0
622394;86;75;1;0;0
623160;86;75;1;0;0
623925;86;75;1;0;0
624691;86;75;1;0;0
625456;86;75;1;0;0
626222;86;75;1;0;0
626987;86;75;1;0;0
627752;86;75;1;0;0
628517;86;75;1;0;1
629283;86;75;1;0;1
630048;86;75;1;0;1
630814;86;75;1;0;1
631579;86;75;1;0;1
632344;86;75;1;0;1
633110;86;75;1;0;1
633875;86;75;1;0;1
634641;86;75;1;0;1
635406;86;75;1;0;1
636172;86;76;1;0;1
636937;86;76;1;0;1
637703;86;76;1;0;1
638468;86;76;1;0;1
639234;86;76;1;0;1
639998;86;76;1;0;1
640764;86;76;1;0;1
641529;86;76;1;0;1
642295;86;76;1;0;1
643060;86;77;1;0;1
643826;86;77;1;0;0
644591;86;77;1;0;0
645357;86;77;1;0;0
646122;86;77;1;0;0
646888;86;77;1;0;0
647653;86;77;1;0;0
648419;86;77;1;0;0
649184;86;77;1;0;0
649949;86;77;1;0;0
650715;86;77;1;0;0
651480;86;77;1;0;0
652246;86;77;1;0;0
653010;86;77;1;0;0
653776;86;77;1;0;0
654541;86;77;1;0;0
655307;86;77;1;0;0
656072;86;77;1;0;0
656838;86;77;1;0;0
657603;86;77;1;0;0
658369;86;77;1;0;0
659134;86;77;1;0;0
659900;86;77;1;0;0
660665;86;77;1;0;0
661431;86;77;1;0;0
662196;86;77;1;0;0
662962;86;77;1;0;0
663727;86;77;1;0;0
664493;86;77;1;0;0
665257;86;77;1;0;0
666023;86;77;1;0;0
666788;86;77;1;0;0
667553;86;77;1;0;0
668319;86;77;1;0;0
669084;86;77;1;0;0
669850;86;77;1;0;0
670615;86;77;1;0;0
671381;86;77;1;0;0
672146;86;77;1;0;0
672912;86;77;1;0;0
673677;86;77;1;0;0
674443;86;77;1;0;0
675208;86;77;1;0;0
675974;86;77;1;0;0
676739;86;77;1;0;0
677505;86;77;1;0;0
678269;86;77;1;0;0
679035;86;77;1;0;0
679800;86;77;1;0;0
680566;86;77;1;0;0
681331;86;77;1;0;0
682097;86;77;1;0;0
682862;86;77;1;0;0
683628;86;77;1;0;0
684393;86;77;1;0;0
685159;86;77;1;0;0
685924;86;77;1;0;0
686690;86;77;1;0;0
687455;86;77;1;0;0
688221;86;77;1;0;0
688986;86;77;1;0;0
689752;86;77;1;0;0
690516;86;77;1;0;0
691281;86;77;1;0;0
692047;86;77;1;0;0
692812;86;77;1;0;0
693578;86;77;1;0;0
694343;86;77;1;0;0
695109;86;77;1;0;0
695874;86;77;1;0;0
696640;86;77;1;0;0
697405;86;77;1;0;0
698171;86;77;1;0;0
698936;86;77;1;0;0
699702;86;77;1;0;0
700467;86;77;1;0;0
701233;86;77;1;0;0
701998;86;77;1;0;0
702764;86;77;1;0;0
703528;86;77;1;0;0
704294;86;77;1;0;0
705059;86;77;1;0;0
705825;86;77;1;0;0
706590;86;77;1;0;0
707356;86;77;1;0;0
708121;86;77;1;0;0
708887;86;77;1;0;0
709652;86;77;1;0;0
710418;86;77;1;0;0
711183;86;77;1;0;0
711949;86;77;1;0;0
712714;86;77;1;0;0
713480;86;77;1;0;0
714245;86;77;1;0;0
715011;86;77;1;0;0
715776;86;77;1;0;0
716540;86;77;1;0;0
717306;86;77;1;0;0
718071;86;77;1;0;0
718837;86;77;1;0;0
719602;86;77;1;0;0
720368;86;77;1;0;1
721133;86;77;1;0;1
721899;86;77;1;0;1
722664;86;77;1;0;1
723430;86;77;1;0;1
724195;86;77;1;0;1
724961;86;77;1;0;1
725726;86;77;1;0;1
726492;86;77;1;0;1
727257;86;77;1;0;1
728023;86;78;1;0;1
728787;86;78;1;0;1
729553;86;78;1;0;1
730318;86;78;1;0;1
731084;86;78;1;0;1
731849;86;78;1;0;1
732615;86;78;1;0;1
733380;86;78;1;0;1
734145;86;78;1;0;1
734911;86;78;1;0;1
735676;86;78;1;0;0
736442;86;78;1;0;0
737207;86;79;1;0;0
737973;86;79;1;0;0
738738;86;79;1;0;0
739504;86;79;1;0;0
740269;86;79;1;0;0
741035;86;79;1;0;0
741799;86;79;1;0;0
742565;86;79;1;0;0
743330;86;79;1;0;0
744096;86;79;1;0;0
744861;86;79;1;0;0
745627;86;79;1;0;0
746392;86;79;1;0;0
747158;86;79;1;0;0
747923;86;79;1;0;0
748689;86;79;1;0;0
749454;86;79;1;0;0
750220;86;79;1;0;0
750985;86;79;1;0;0
751751;86;79;1;0;0
752516;86;79;1;0;0
753281;86;79;1;0;0
754046;86;79;1;0;0
754811;86;79;1;0;0
755577;86;79;1;0;0
756342;86;79;1;0;0
757108;86;79;1;0;0
757873;86;79;1;0;0
758639;86;79;1;0;0
759404;86;79;1;0;0
760170;86;79;1;0;0
760935;86;79;1;0;0
761701;86;79;1;0;0
762466;86;79;1;0;0
763232;86;79;1;0;0
763997;86;79;1;0;0
764763;86;79;1;0;0
765528;86;79;1;0;0
766294;86;79;1;0;0
767058;86;79;1;0;0
767824;86;79;1;0;0
768589;86;79;1;0;0
769355;86;79;1;0;0
770120;86;79;1;0;0
770886;86;79;1;0;0
771651;86;79;1;0;0
772417;86;79;1;0;0
773182;86;79;1;0;0
773948;86;79;1;0;0
774713;86;79;1;0;0
775479;86;79;1;0;0
776244;86;79;1;0;0
777009;86;79;1;0;0
777775;86;79;1;0;0
778540;86;79;1;0;0
779305;86;79;1;0;0
780070;86;79;1;0;0
780836;86;79;1;0;0
781601;86;79;1;0;0
782367;86;79;1;0;0
783132;86;79;1;0;0
783898;86;79;1;0;0
784663;86;79;1;0;0
785429;86;79;1;0;0
786194;86;79;1;0;0
786960;86;79;1;0;0
787725;86;79;1;0;0
788491;86;79;1;0;0
789256;86;79;1;0;0
790022;86;79;1;0;0
790787;86;79;1;0;0
791553;86;79;1;0;0
792317;86;79;1;0;0
793083;86;79;1;0;0
793848;86;79;1;0;0
794614;86;79;1;0;0
795379;86;79;1;0;0
796145;86;79;1;0;0
796910;86;79;1;0;0
797676;86;79;1;0;0
798441;86;79;1;0;0
799207;86;79;1;0;0
799972;86;79;1;0;0
800737;86;79;1;0;0
801503;86;79;1;0;0
802268;86;79;1;0;0
803034;86;79;1;0;0
803799;86;79;1;0;0
804564;86;79;1;0;0
805329;86;79;1;0;0
806095;86;79;1;0;0
806860;86;79;1;0;0
807626;86;79;1;0;0
808391;86;79;1;0;0
809157;86;79;1;0;0
809922;86;79;1;0;0
810688;86;79;1;0;0
811453;86;79;1;0;0
812219;86;79;1;0;1
812984;86;79;1;0;1
813750;86;79;1;0;1
814515;86;79;1;0;1
815281;86;79;1;0;1
816046;86;79;1;0;1
816812;86;79;1;0;1
817576;86;79;1;0;1
818342;86;79;1;0;1
819107;86;79;1;0;1
819873;86;79;1;0;1
820638;86;80;1;0;1
821403;86;80;1;0;1
822169;86;80;1;0;1
822934;86;80;1;0;1
823700;86;80;1;0;1
824465;86;80;1;0;1
825231;86;80;1;0;1
825996;86;80;1;0;1
826762;86;80;1;0;1
827527;86;80;1;0;0
828293;86;80;1;0;0
829058;86;80;1;0;0
